Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	52	4.251839738348324	0.0017448180338403237	HRK, CYFIP2, NCKAP1, STEAP3, TNFAIP8, CSRNP3, SLC40A1, ZC3H8, AHR, CTSV, BBC3, PPP1R13L, ADAMTSL4, RASSF6, PHLDA2, ZNF385A, IER3, SEMA6A, DAPK1, IGFBP3, TGFBR2, ALDH1A3, PTRH2, DDIT4, G2E3, ELMO1, TNFRSF25, PRKD1, TNFRSF21, PRUNE2, CDCA7, CXCR4, THBS1, NTN1, ZFP36L1, BCL2L11, TP53INP1, NLRP1, BUB1, EGLN3, GADD45B, KCNJ11, BIK, KCNIP3, NSG1, GDF6, TBX2, GULP1, PDCL3, DAB2, RPS6KB1, TP73	1045	620	19416	1.5583145547152337	0.9994624454795338	0.13141219313995922	0.12991852636569384
GOTERM_BP_DIRECT	GO:0030198~extracellular matrix organization	20	1.6353229762878168	0.0017680137328039052	POSTN, OLFML2B, COL27A1, COL24A1, ITGA2, MMP3, THSD4, COL3A1, ADAMTS14, ADAMTSL5, MMP16, COL5A1, COL4A1, ADAMTSL4, COL5A2, COL21A1, SLC39A8, CCN1, ADAMTS9, MATN2	1045	168	19416	2.2118933697881067	0.9995136845024001	0.13141219313995922	0.12991852636569384
GOTERM_BP_DIRECT	GO:2000271~positive regulation of fibroblast apoptotic process	5	0.4088307440719542	0.0020225403087528416	SFRP1, BCL2L11, BTG1, NUPR1, BBC3	1045	11	19416	8.44541104828186	0.9998380139950817	0.14778256391582203	0.1461028270492307
GOTERM_BP_DIRECT	GO:0035108~limb morphogenesis	6	0.49059689288634506	0.00211900587892042	PKDCC, ZNF141, ZIC3, MEGF8, PCSK5, GLI3	1045	18	19416	6.193301435406698	0.9998932185818782	0.1484893520367304	0.14680158162387957
GOTERM_BP_DIRECT	GO:0035791~platelet-derived growth factor receptor-beta signaling pathway	10	0.8176614881439084	0.0021699905308081684	RET, EPHA10, FLT3, FLT4, EPHB2, MERTK, EPHB1, PDGFRL, FGFR1, DDR2	1045	54	19416	3.4407230196703877	0.9999143287988258	0.1484893520367304	0.14680158162387957
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	10	0.8176614881439084	0.0021699905308081684	BMP4, RPS6KB1, STAT1, PDGFD, ITGA2, IL18, HMOX1, IRAK4, THBS1, IL6R	1045	54	19416	3.4407230196703877	0.9999143287988258	0.1484893520367304	0.14680158162387957
GOTERM_BP_DIRECT	GO:0031547~brain-derived neurotrophic factor receptor signaling pathway	10	0.8176614881439084	0.0021699905308081684	RET, EPHA10, FLT3, FLT4, VPS13A, EPHB2, MERTK, EPHB1, FGFR1, DDR2	1045	54	19416	3.4407230196703877	0.9999143287988258	0.1484893520367304	0.14680158162387957
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription by RNA polymerase II	73	5.9689288634505315	0.0025488099211253236	FOXA1, ATF2, RIF1, ZBTB21, RORC, ZC3H8, TFCP2L1, GLI3, AMOT, GLI2, SOX3, SOX1, PPP1R13L, HEY2, SAP130, ZNF568, SOX9, AASS, DACT1, EOMES, TGIF1, HES7, FOXD3, MLIP, BATF3, LMO4, ARID5B, MITF, PAX6, ZFP90, RUNX1, NIF3L1, ZEB2, CCNE1, AJUBA, JDP2, HMX1, DLX1, SP100, CEBPB, SATB1, GATA6, TWIST1, ATXN1, NFIL3, HIVEP1, NKX2-1, SFN, HOXC8, SKIL, ZNF345, ZBTB18, TFAP2A, HEXIM1, JUN, ZNF141, SMAD3, SEMA4D, PRRX1, STAT1, KCNIP3, TBX3, SMAD7, TBX2, BMP4, H1-5, DAB2, PKIA, SP3, ZNF219, AMOTL2, HOXD9, FGFR1	1045	958	19416	1.4157964659228257	0.9999833307769314	0.17114102027440303	0.1691957848317109
GOTERM_BP_DIRECT	GO:0007224~smoothened signaling pathway	13	1.062959934587081	0.0025804143627548588	FOXA1, PRRX1, SEPTIN2, PAX6, GLI3, TGFBR2, GLI2, HHAT, ZIC3, TTC21B, DZIP1L, GPC2, MEGF8	1045	88	19416	2.744758590691605	0.9999854590759443	0.17114102027440303	0.1691957848317109
GOTERM_BP_DIRECT	GO:0010718~positive regulation of epithelial to mesenchymal transition	10	0.8176614881439084	0.002808967848990645	BMP4, OLFM1, DAB2, TGFB2, SMAD3, TNXB, GLIPR2, TWIST1, BMP7, TGFBR2	1045	56	19416	3.31784005468216	0.9999945858781243	0.18347667268179801	0.1813912268545171
GOTERM_BP_DIRECT	GO:0003272~endocardial cushion formation	5	0.4088307440719542	0.0029054903360503834	ACVR1, BMP7, TBX3, BMP5, TBX2	1045	12	19416	7.741626794258374	0.9999964330533981	0.18646286970085327	0.18434348194503286
GOTERM_BP_DIRECT	GO:0030199~collagen fibril organization	11	0.8994276369582993	0.002941191171342617	COL3A1, TGFB2, COLGALT2, ADAMTS14, COL27A1, TNXB, COL5A1, COL5A2, CYP1B1, TLL1, DDR2	1045	67	19416	3.050432050274941	0.9999969432495857	0.18646286970085327	0.18434348194503286
GOTERM_BP_DIRECT	GO:0050804~modulation of chemical synaptic transmission	13	1.062959934587081	0.0031204887232905544	PTPRS, GRID1, NXPH4, CACNA1B, GRIK3, PPP1R9A, AKAP12, PTPRD, PPP3CA, RPS6KB1, DLGAP1, BSN, EPHB1	1045	90	19416	2.683763955342903	0.9999985921681412	0.19496270849428377	0.19274670925600496
GOTERM_BP_DIRECT	GO:0045662~negative regulation of myoblast differentiation	7	0.5723630417007358	0.003235690837406409	BMP4, IL18, TMEM182, SOX9, MBNL3, DLL1, TBX3	1045	28	19416	4.644976076555024	0.9999991445852752	0.19728478993403611	0.19504239728574854
GOTERM_BP_DIRECT	GO:0042060~wound healing	12	0.9811937857726901	0.0032491811842534366	PPP3CA, COL3A1, TGFB2, CDKN1A, SMAD3, WNT5A, FN1, PDGFA, NFATC1, EPPK1, CELSR1, PLPP3	1045	79	19416	2.8222639452486225	0.9999991930672423	0.19728478993403611	0.19504239728574854
GOTERM_BP_DIRECT	GO:0032332~positive regulation of chondrocyte differentiation	6	0.49059689288634506	0.0035060053795046373	PKDCC, SMAD3, ZNF219, SOX9, GDF6, GLI3	1045	20	19416	5.5739712918660285	0.9999997343129828	0.20992207209784017	0.2075360406590106
GOTERM_BP_DIRECT	GO:0038063~collagen-activated tyrosine kinase receptor signaling pathway	10	0.8176614881439084	0.0035881107344353283	RET, EPHA10, FLT3, COL4A1, FLT4, EPHB2, MERTK, EPHB1, FGFR1, DDR2	1045	58	19416	3.203431776934499	0.9999998137475836	0.2118951421390507	0.20948668424881328
GOTERM_BP_DIRECT	GO:0036323~vascular endothelial growth factor receptor-1 signaling pathway	9	0.7358953393295176	0.004298752559829393	RET, EPHA10, FLT3, FLT4, EPHB2, MERTK, EPHB1, FGFR1, DDR2	1045	49	19416	3.4126354848159357	0.9999999914031406	0.2504313822354664	0.24758491094584967
GOTERM_BP_DIRECT	GO:0007420~brain development	22	1.7988552739165986	0.004413451389394878	EOMES, ARNT2, EGR2, AMIGO3, SLC1A1, AMIGO2, CXCR4, PAX6, MEIS3, GRIN2C, PBX1, TGFBR2, AFF2, SOX3, SOX1, ATXN1, COL4A1, DDIT4, NKX2-1, NRCAM, CLASP1, RAB3GAP1	1045	209	19416	1.9557794006547466	0.9999999947681396	0.25368518586241756	0.2508017309546796
GOTERM_BP_DIRECT	GO:0060710~chorio-allantoic fusion	4	0.3270645952575634	0.0046078827178602545	CCN1, BMP7, ZFP36L1, BMP5	1045	7	19416	10.617088174982912	0.9999999977458442	0.2579815895674748	0.25504930056520003
GOTERM_BP_DIRECT	GO:0021798~forebrain dorsal/ventral pattern formation	4	0.3270645952575634	0.0046078827178602545	TTC21B, NKX2-1, PAX6, GLI3	1045	7	19416	10.617088174982912	0.9999999977458442	0.2579815895674748	0.25504930056520003
GOTERM_BP_DIRECT	GO:0030182~neuron differentiation	19	1.553556827473426	0.004683568131370169	FZD1, CEBPB, FZD5, FZD7, WNT5A, WNT9A, RUNX1, PTPRD, SOX3, NRBP2, NIF3L1, SOX1, ZIC3, DDIT4, ANOS1, GPC2, LMX1B, HOXC8, WNT4	1045	170	19416	2.0765775401069515	0.9999999983758692	0.25885720787611277	0.25591496635768796
GOTERM_BP_DIRECT	GO:0007173~epidermal growth factor receptor signaling pathway	13	1.062959934587081	0.0048774591407530574	RET, EPHA10, FLT3, FLT4, GAB1, TGFA, MERTK, GAREM1, SOX9, EPHB2, EPHB1, FGFR1, DDR2	1045	95	19416	2.542513220851171	0.9999999992987609	0.26616109311122066	0.26313583364417126
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	13	1.062959934587081	0.0053088262350412165	SEMA4D, DOCK8, F2R, RASGRP1, DOCK10, DOCK11, SFRP1, ALS2, TBC1D7, ITGA6, PLXNB1, RAB3GAP1, S100A10	1045	96	19416	2.5160287081339714	0.9999999998918299	0.2787510246688377	0.2755826646111311
GOTERM_BP_DIRECT	GO:0022407~regulation of cell-cell adhesion	5	0.4088307440719542	0.0053904427035610086	PODXL, SFN, CD24, ZDHHC2, WNT4	1045	14	19416	6.63568010936432	0.9999999999240584	0.2787510246688377	0.2755826646111311
GOTERM_BP_DIRECT	GO:0048596~embryonic camera-type eye morphogenesis	5	0.4088307440719542	0.0053904427035610086	FZD5, SP3, PAX6, BMP7, TBX2	1045	14	19416	6.63568010936432	0.9999999999240584	0.2787510246688377	0.2755826646111311
GOTERM_BP_DIRECT	GO:0040037~negative regulation of fibroblast growth factor receptor signaling pathway	6	0.49059689288634506	0.005446547641815995	NGFR, WNT5A, SHISA2, THBS1, SULF2, WNT4	1045	22	19416	5.067246628969117	0.9999999999404523	0.2787510246688377	0.2755826646111311
GOTERM_BP_DIRECT	GO:0038109~Kit signaling pathway	9	0.7358953393295176	0.005523094010212809	RET, EPHA10, FLT3, FLT4, EPHB2, MERTK, EPHB1, FGFR1, DDR2	1045	51	19416	3.278806642274134	0.9999999999572672	0.2787510246688377	0.2755826646111311
GOTERM_BP_DIRECT	GO:0038145~macrophage colony-stimulating factor signaling pathway	9	0.7358953393295176	0.005523094010212809	RET, EPHA10, FLT3, FLT4, EPHB2, MERTK, EPHB1, FGFR1, DDR2	1045	51	19416	3.278806642274134	0.9999999999572672	0.2787510246688377	0.2755826646111311
GOTERM_BP_DIRECT	GO:0038084~vascular endothelial growth factor signaling pathway	10	0.8176614881439084	0.005647564982701846	RET, EPHA10, FLT3, FLT4, GAB1, EPHB2, MERTK, EPHB1, FGFR1, DDR2	1045	62	19416	2.996758759067757	0.9999999999750878	0.2787510246688377	0.2755826646111311
GOTERM_BP_DIRECT	GO:0008584~male gonad development	14	1.1447260834014716	0.005679842505906131	TGFB2, BIK, WNT5A, GATA6, ARID5B, GFRA1, INHBA, SFRP1, KITLG, BCL2L11, CYP1B1, SOX9, NUPR1, WNT4	1045	109	19416	2.3864097274044163	0.9999999999783411	0.2787510246688377	0.2755826646111311
GOTERM_BP_DIRECT	GO:0048013~ephrin receptor signaling pathway	12	0.9811937857726901	0.005733257472607689	RET, EFNA2, EPHA10, FLT3, FLT4, CHN1, EPHB2, MERTK, KALRN, EPHB1, FGFR1, DDR2	1045	85	19416	2.6230453138193073	0.9999999999828186	0.2787510246688377	0.2755826646111311
GOTERM_BP_DIRECT	GO:0086091~regulation of heart rate by cardiac conduction	8	0.6541291905151267	0.005754776431344597	CACNB2, PKP2, DSG2, SCN5A, SCN3B, SCN4B, KCNJ2, TRPM4	1045	41	19416	3.6253471817014824	0.9999999999843492	0.2787510246688377	0.2755826646111311
GOTERM_BP_DIRECT	GO:0001822~kidney development	15	1.2264922322158627	0.005916651276241996	TFAP2A, TGFB2, TIPARP, WNT5A, ARID5B, GFRA1, PCSK5, GLI2, SULF2, BMP4, BCL2L11, SIX2, AGTR1, TP73, WNT4	1045	122	19416	2.28441446387952	0.9999999999922431	0.28340759613199157	0.2801863082149265
GOTERM_BP_DIRECT	GO:0030514~negative regulation of BMP signaling pathway	11	0.8994276369582993	0.006081481926190439	FZD1, DLX1, SFRP1, WNT5A, CRIM1, TMEM53, LEMD3, SKIL, SORL1, FSTL3, SMAD7	1045	74	19416	2.761877667140825	0.9999999999962049	0.2881018525693075	0.2848272084552049
GOTERM_BP_DIRECT	GO:0016055~Wnt signaling pathway	20	1.6353229762878168	0.006522958562318831	TLE2, TLE1, PRKAA2, CTNND2, WNT5A, MITF, APCDD1, TMEM170B, DKK2, NKD2, DAB2, CCNE1, DAAM2, AMOTL2, AMOTL1, CD24, CDK14, WLS, DACT1, WNT4	1045	189	19416	1.9661274398116502	0.999999999999441	0.3051934782940333	0.3017245661074391
GOTERM_BP_DIRECT	GO:0030334~regulation of cell migration	14	1.1447260834014716	0.00661452125750598	TNXB, LAMA1, LMO4, MMP3, TNC, AMOT, DOCK10, PARD6B, ENPP2, PLXNB1, AMOTL2, AMOTL1, PHLDA2, AJUBA	1045	111	19416	2.3434113539376695	0.9999999999996243	0.3051934782940333	0.3017245661074391
GOTERM_BP_DIRECT	GO:0010460~positive regulation of heart rate	6	0.49059689288634506	0.006656408932890235	EDN2, HEY2, SLC1A1, ADM, SCN3B, TRPM4	1045	23	19416	4.846931558144373	0.9999999999996867	0.3051934782940333	0.3017245661074391
GOTERM_BP_DIRECT	GO:0001503~ossification	12	0.9811937857726901	0.006831152030361377	ECM1, RASSF2, COL5A2, SP3, TWIST1, TNFRSF11A, BMP7, GPM6B, FSTL3, DDR2, BMP5, RUNX1	1045	87	19416	2.5627454215475995	0.9999999999998532	0.3051934782940333	0.3017245661074391
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	16	1.3082583810302535	0.006909589785909053	ACVR1, SEMA7A, BMPR2, IGFBP3, CLTC, IGFBP2, TNC, TWIST1, BMP7, GLI3, ACVR2A, GLI2, BMP4, SFRP1, VCAN, CCN1	1045	137	19416	2.169915831383369	0.9999999999998956	0.3051934782940333	0.3017245661074391
GOTERM_BP_DIRECT	GO:0070848~response to growth factor	5	0.4088307440719542	0.007041559575150764	P2RY1, TBC1D7, GATA6, SKIL, DUSP6	1045	15	19416	6.193301435406698	0.9999999999999412	0.3051934782940333	0.3017245661074391
GOTERM_BP_DIRECT	GO:0045820~negative regulation of glycolytic process	5	0.4088307440719542	0.007041559575150764	TIGAR, DDIT4, NUPR1, CBFA2T3, IER3	1045	15	19416	6.193301435406698	0.9999999999999412	0.3051934782940333	0.3017245661074391
GOTERM_BP_DIRECT	GO:0030278~regulation of ossification	5	0.4088307440719542	0.007041559575150764	PTGER4, ACVR1, EGR2, SIX2, PBX1	1045	15	19416	6.193301435406698	0.9999999999999412	0.3051934782940333	0.3017245661074391
GOTERM_BP_DIRECT	GO:0003149~membranous septum morphogenesis	4	0.3270645952575634	0.007079412625702467	FZD1, BMP4, TGFB2, TGFBR2	1045	8	19416	9.289952153110049	0.99999999999995	0.3051934782940333	0.3017245661074391
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	18	1.4717906786590351	0.00724892227297834	ECM1, BTG1, WNT5A, GATA6, GAB1, TWIST1, ADM, PRKCA, THBS1, TGFBR2, RUNX1, PDCL3, AKT3, EMILIN2, CYP1B1, HMOX1, PRKD1, NFE2L2	1045	164	19416	2.039257789707084	0.9999999999999761	0.3094069694931646	0.3058901656181553
GOTERM_BP_DIRECT	GO:0001942~hair follicle development	8	0.6541291905151267	0.007517029302127193	TGFB2, FOXI3, PDGFA, ZDHHC21, SOX9, INHBA, CELSR1, APCDD1	1045	43	19416	3.456726382552576	0.9999999999999926	0.3177050325634346	0.3140939106437852
GOTERM_BP_DIRECT	GO:0001837~epithelial to mesenchymal transition	9	0.7358953393295176	0.007835986557966051	EPB41L5, TGFB2, WNT5A, NCAM1, SOX9, BMP7, FGFR1, TGFBR2, WNT4	1045	54	19416	3.096650717703349	0.9999999999999981	0.32797027234360826	0.32424247291311953
GOTERM_BP_DIRECT	GO:0086002~cardiac muscle cell action potential involved in contraction	6	0.49059689288634506	0.008042512071608285	PKP2, SCN5A, SCN2A, SCN3B, SCN4B, KCNJ2	1045	24	19416	4.644976076555024	0.9999999999999992	0.32988308333434174	0.32613354237322306
GOTERM_BP_DIRECT	GO:0010596~negative regulation of endothelial cell migration	6	0.49059689288634506	0.008042512071608285	SP100, ADGRB1, PTPRM, THBS1, ADAMTS9, DCN	1045	24	19416	4.644976076555024	0.9999999999999992	0.32988308333434174	0.32613354237322306
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	20	1.6353229762878168	0.008111251875073121	RET, GDF15, FLT3, FZD7, FLT4, IGFBP3, F2R, WNT5A, ITGA1, LIF, PDGFA, TGFA, BANK1, DOK6, IL6R, JCAD, FGFR1, GSDME, TP73, WNT4	1045	193	19416	1.9253786845823933	0.9999999999999994	0.32988308333434174	0.32613354237322306
GOTERM_BP_DIRECT	GO:0048619~embryonic hindgut morphogenesis	3	0.24529844644317253	0.00835572726835407	HOXD13, HOXA13, DACT1	1045	3	19416	18.579904306220097	0.9999999999999998	0.33047284636582014	0.32671660199747754
GOTERM_BP_DIRECT	GO:1905312~positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis	3	0.24529844644317253	0.00835572726835407	BMP4, SEMA3C, BMP7	1045	3	19416	18.579904306220097	0.9999999999999998	0.33047284636582014	0.32671660199747754
GOTERM_BP_DIRECT	GO:0003365~establishment of cell polarity involved in ameboidal cell migration	3	0.24529844644317253	0.00835572726835407	AMOTL2, AMOTL1, AMOT	1045	3	19416	18.579904306220097	0.9999999999999998	0.33047284636582014	0.32671660199747754
GOTERM_BP_DIRECT	GO:0008543~fibroblast growth factor receptor signaling pathway	13	1.062959934587081	0.008572636663396346	RET, NGFR, EPHA10, FLT3, FLT4, WNT5A, MERTK, TBX2, EPHB2, EPHB1, FGFR1, DDR2, WNT4	1045	102	19416	2.368027019420208	0.9999999999999999	0.33596942414456044	0.33215070417632026
GOTERM_BP_DIRECT	GO:0030178~negative regulation of Wnt signaling pathway	9	0.7358953393295176	0.008748808059258463	SFRP1, TLE1, GRB10, NFATC1, SHISA2, APCDD1, DKK2, NKD2, DACT1	1045	55	19416	3.0403479773814697	1.0	0.33978478867984896	0.3359227022392754
GOTERM_BP_DIRECT	GO:0048566~embryonic digestive tract development	5	0.4088307440719542	0.00899481951607722	TGFB2, PKDCC, PCSK5, GLI3, GLI2	1045	16	19416	5.80622009569378	1.0	0.34014620117376226	0.33628000682036063
GOTERM_BP_DIRECT	GO:0030031~cell projection assembly	5	0.4088307440719542	0.00899481951607722	CYFIP2, NCKAP1, SCIN, PDGFA, FGFR1	1045	16	19416	5.80622009569378	1.0	0.34014620117376226	0.33628000682036063
GOTERM_BP_DIRECT	GO:0001779~natural killer cell differentiation	5	0.4088307440719542	0.00899481951607722	NFIL3, SP3, TOX, MERTK, PBX1	1045	16	19416	5.80622009569378	1.0	0.34014620117376226	0.33628000682036063
GOTERM_BP_DIRECT	GO:0008286~insulin receptor signaling pathway	14	1.1447260834014716	0.009489719926321033	RET, EPHA10, FLT3, IRS1, STXBP4, FLT4, GAB1, MERTK, GRB14, GRB10, EPHB2, EPHB1, FGFR1, DDR2	1045	116	19416	2.2424022438541495	1.0	0.355740718281478	0.3516972723998282
GOTERM_BP_DIRECT	GO:0021983~pituitary gland development	6	0.49059689288634506	0.009616716953869047	BMP4, SOX3, CREB1, NKX2-1, PAX6, GLI2	1045	25	19416	4.459177033492823	1.0	0.3557956502859027	0.35175158003213114
GOTERM_BP_DIRECT	GO:0048012~hepatocyte growth factor receptor signaling pathway	9	0.7358953393295176	0.0097387814274499	RET, EPHA10, FLT3, FLT4, EPHB2, MERTK, EPHB1, FGFR1, DDR2	1045	56	19416	2.986056049213944	1.0	0.3557956502859027	0.35175158003213114
GOTERM_BP_DIRECT	GO:0042733~embryonic digit morphogenesis	9	0.7358953393295176	0.0097387814274499	BMP4, WNT5A, TWIST1, HOXD13, MEGF8, GLI3, TBX3, GLI2, TBX2	1045	56	19416	2.986056049213944	1.0	0.3557956502859027	0.35175158003213114
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	41	3.3524121013900245	0.009950512420655358	CDKN1A, TNFAIP8, PRKAA2, FLT4, GATA6, SLC40A1, TWIST1, THBS1, FSTL1, GLI3, GLI2, RNF157, MICAL1, RICTOR, SOX9, CCN1, IER3, BARD1, TFAP2A, BNIP3L, OPN3, SMAD3, SEMA4D, TSC22D1, TSLP, DAPK1, PLK2, WNT5A, GCG, MITF, TBX3, DAB2, SFRP1, CREB1, RPS6KB1, WNK3, PDE3A, NUPR1, ATF5, PTMA, DDR2	1045	506	19416	1.5054863173024189	1.0	0.3574285036066759	0.35336587389739105
GOTERM_BP_DIRECT	GO:0060828~regulation of canonical Wnt signaling pathway	7	0.5723630417007358	0.010128753237992847	DAAM2, FZD7, GNAQ, CTNND2, CCNYL1, CDK14, DACT1	1045	35	19416	3.7159808612440193	1.0	0.3574285036066759	0.35336587389739105
GOTERM_BP_DIRECT	GO:2000379~positive regulation of reactive oxygen species metabolic process	7	0.5723630417007358	0.010128753237992847	CDKN1A, AKR1C1, AGTR1, CYP1B1, THBS1, TGFBR2, NFE2L2	1045	35	19416	3.7159808612440193	1.0	0.3574285036066759	0.35336587389739105
GOTERM_BP_DIRECT	GO:0001707~mesoderm formation	7	0.5723630417007358	0.010128753237992847	EOMES, ACVR1, BMPR2, SMAD3, ARMC5, BMP7, WLS	1045	35	19416	3.7159808612440193	1.0	0.3574285036066759	0.35336587389739105
GOTERM_BP_DIRECT	GO:0048790~maintenance of presynaptic active zone structure	4	0.3270645952575634	0.010198029678408986	RIMS1, PCLO, ERC2, BSN	1045	9	19416	8.257735247208931	1.0	0.3574285036066759	0.35336587389739105
GOTERM_BP_DIRECT	GO:0009611~response to wounding	10	0.8176614881439084	0.010314098564803413	TGFB2, F2R, TNC, FN1, PDGFA, PAX6, GRIN2C, AGER, ZFP36L1, SULF2	1045	68	19416	2.7323388685617784	1.0	0.35858128155538316	0.35450554905800113
GOTERM_BP_DIRECT	GO:1904385~cellular response to angiotensin	5	0.4088307440719542	0.011269956867811178	FAT1, PRKD1, INHBA, DDR2, NFE2L2	1045	17	19416	5.464677737123557	1.0	0.36817907851645804	0.363994254845081
GOTERM_BP_DIRECT	GO:0030194~positive regulation of blood coagulation	5	0.4088307440719542	0.011269956867811178	F2R, EMILIN2, HPSE, THBS1, NFE2L2	1045	17	19416	5.464677737123557	1.0	0.36817907851645804	0.363994254845081
GOTERM_BP_DIRECT	GO:0001933~negative regulation of protein phosphorylation	11	0.8994276369582993	0.01136752908159981	CDKN1A, CADM4, PARD6A, MICAL1, IGFBP3, DNAJC10, PAX6, PRR5L, EPHB2, PLPP3, DUSP6	1045	81	19416	2.523196881091618	1.0	0.36817907851645804	0.363994254845081
GOTERM_BP_DIRECT	GO:0051928~positive regulation of calcium ion transport	6	0.49059689288634506	0.011390355681962193	CACNB2, TRPC6, WNK3, F2R, ATP2B1, MYLK	1045	26	19416	4.28767022451233	1.0	0.36817907851645804	0.363994254845081
GOTERM_BP_DIRECT	GO:0010842~retina layer formation	6	0.49059689288634506	0.011390355681962193	TFAP2A, ATP8A2, MEGF11, SLC1A1, PTPRM, SDK2	1045	26	19416	4.28767022451233	1.0	0.36817907851645804	0.363994254845081
GOTERM_BP_DIRECT	GO:1904862~inhibitory synapse assembly	6	0.49059689288634506	0.011390355681962193	GABRB3, CLSTN3, GABRA5, WNT5A, PLXNB1, GABRG3	1045	26	19416	4.28767022451233	1.0	0.36817907851645804	0.363994254845081
GOTERM_BP_DIRECT	GO:1903077~negative regulation of protein localization to plasma membrane	6	0.49059689288634506	0.011390355681962193	DAB2, TMBIM1, WNK3, CLTC, SFN, MRAP2	1045	26	19416	4.28767022451233	1.0	0.36817907851645804	0.363994254845081
GOTERM_BP_DIRECT	GO:0008045~motor neuron axon guidance	6	0.49059689288634506	0.011390355681962193	EGR2, ALCAM, KIF5C, LMO4, SEMA3A, CHN1	1045	26	19416	4.28767022451233	1.0	0.36817907851645804	0.363994254845081
GOTERM_BP_DIRECT	GO:0060395~SMAD protein signal transduction	6	0.49059689288634506	0.011390355681962193	JUN, SMAD3, INHBA, GDF6, TGFBR2, SMAD7	1045	26	19416	4.28767022451233	1.0	0.36817907851645804	0.363994254845081
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	22	1.7988552739165986	0.011548865322918017	TNXB, AUTS2, PDGFA, FMN1, ARHGAP26, RND3, ANTXR1, MTSS1, AMOT, ADD2, PDLIM1, PDCL3, ATXN3, FMNL2, CSRP2, POF1B, DAAM2, ELMO1, RICTOR, AMOTL2, AMOTL1, SPTBN2	1045	228	19416	1.7927977839335179	1.0	0.36817907851645804	0.363994254845081
GOTERM_BP_DIRECT	GO:0071407~cellular response to organic cyclic compound	7	0.5723630417007358	0.011615020802189352	STAT1, TIPARP, SLC1A1, CYP1A1, CYP1B1, ITGA6, GLI2	1045	36	19416	3.6127591706539075	1.0	0.36817907851645804	0.363994254845081
GOTERM_BP_DIRECT	GO:0045595~regulation of cell differentiation	7	0.5723630417007358	0.011615020802189352	TFAP2A, CEBPB, TNXB, PLEKHB2, LIF, FGFR1, RUNX1	1045	36	19416	3.6127591706539075	1.0	0.36817907851645804	0.363994254845081
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	14	1.1447260834014716	0.01242688175194731	TSPYL2, TGFB2, CDKN1A, BMPR2, BTG1, SMAD3, FHL1, INHBA, BST2, DAB2, SFRP1, GNG4, ENPP1, CRLF3	1045	120	19416	2.1676555023923445	1.0	0.39103859293901355	0.38659394180145573
GOTERM_BP_DIRECT	GO:0007264~small GTPase-mediated signal transduction	14	1.1447260834014716	0.013260420703093178	DOCK5, RAB6C, OPN3, DOCK8, RND3, RASGRP1, RHOBTB1, PLD2, DOCK10, TIAM2, DOCK11, RAPGEF5, RALGPS1, RAPGEF4	1045	121	19416	2.1497409941081105	1.0	0.41182844711464633	0.40714749283289786
GOTERM_BP_DIRECT	GO:0051894~positive regulation of focal adhesion assembly	6	0.49059689288634506	0.013374155090709924	EPB41L5, SFRP1, SMAD3, FMN1, S100A10, WNT4	1045	27	19416	4.1288676236044655	1.0	0.41182844711464633	0.40714749283289786
GOTERM_BP_DIRECT	GO:0003148~outflow tract septum morphogenesis	6	0.49059689288634506	0.013374155090709924	BMP4, TGFB2, SEMA3C, GATA6, TGFBR2, TBX2	1045	27	19416	4.1288676236044655	1.0	0.41182844711464633	0.40714749283289786
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	20	1.6353229762878168	0.013471369454160796	FZD1, ATF2, SEMA7A, CDKN1A, SEMA4D, LIMCH1, FLT4, PRR5L, INHBA, RASGRP1, AGER, MOB3B, ACVR2A, BMP4, DAB2, SLCO3A1, P2RY1, SOX9, WDFY2, CCN1	1045	203	19416	1.830532443962571	1.0	0.41187995543891626	0.407198415699527
GOTERM_BP_DIRECT	GO:0001568~blood vessel development	8	0.6541291905151267	0.013629121980729774	BMPR2, COL5A1, PAX6, AHR, PLPP3, ANTXR1, TBX3, TGFBR2	1045	48	19416	3.0966507177033495	1.0	0.4128009732337166	0.40810896495525406
GOTERM_BP_DIRECT	GO:0061036~positive regulation of cartilage development	5	0.4088307440719542	0.013884514293409629	BMP4, BMPR2, WNT5A, SOX9, CCN1	1045	18	19416	5.161084529505581	1.0	0.4128009732337166	0.40810896495525406
GOTERM_BP_DIRECT	GO:0060997~dendritic spine morphogenesis	5	0.4088307440719542	0.013884514293409629	DOCK10, CTNND2, EPHB2, EPHB1, ZNF365	1045	18	19416	5.161084529505581	1.0	0.4128009732337166	0.40810896495525406
